a,b,I_fold_left,I,delta_I,lambda,epsilon,sigma,q,window_lo,window_hi,hit_prob,n,W_star,W_lo,W_hi,v_start,w_start,scale_half,scale_twothirds,scale_eps34
0.7,0.8,0.55,0.56,0.01,0.008,0.08,0.05059644256269407,0.75,0.5,2.0,0.0,1000,0.04000000000000001,0.020000000000000004,0.08000000000000002,-1.234735908627536,-0.047254329596422985,2.0,4.472135954999579,0.33635856610148585
0.7,0.8,0.55,0.56,0.01,0.008,0.08,0.06324555320336758,0.75,0.5,2.0,0.002,1000,0.04000000000000001,0.020000000000000004,0.08000000000000002,-1.234735908627536,-0.047254329596422985,2.5,5.590169943749473,0.42044820762685725
0.7,0.8,0.55,0.56,0.01,0.008,0.08,0.0758946638440411,0.75,0.5,2.0,0.004,1000,0.04000000000000001,0.020000000000000004,0.08000000000000002,-1.234735908627536,-0.047254329596422985,3.0,6.708203932499368,0.5045378491522288
0.7,0.8,0.55,0.5700000000000001,0.02,0.016,0.08,0.0,0.75,0.5,2.0,0.0,1000,0.06349604207872799,0.03174802103936399,0.12699208415745597,-1.2931155072745482,-0.002355460301472656,0.0,0.0,0.0
0.7,0.8,0.55,0.5700000000000001,0.02,0.016,0.08,0.01252198067399882,0.75,0.5,2.0,0.0,1000,0.06349604207872799,0.03174802103936399,0.12699208415745597,-1.2931155072745482,-0.002355460301472656,0.35,0.6972385331902281,0.08324449805019046
0.7,0.8,0.55,0.5700000000000001,0.02,0.016,0.08,0.017888543819998316,0.75,0.5,2.0,0.0,1000,0.06349604207872799,0.03174802103936399,0.12699208415745597,-1.2931155072745482,-0.002355460301472656,0.5,0.9960550474146117,0.1189207115002721
0.7,0.8,0.55,0.5700000000000001,0.02,0.016,0.08,0.02504396134799764,0.75,0.5,2.0,0.0,1000,0.06349604207872799,0.03174802103936399,0.12699208415745597,-1.2931155072745482,-0.002355460301472656,0.7,1.3944770663804562,0.16648899610038093
0.7,0.8,0.55,0.5700000000000001,0.02,0.016,0.08,0.03219937887599697,0.75,0.5,2.0,0.0,1000,0.06349604207872799,0.03174802103936399,0.12699208415745597,-1.2931155072745482,-0.002355460301472656,0.9,1.7928990853463012,0.2140572807004898
0.7,0.8,0.55,0.5700000000000001,0.02,0.016,0.08,0.0393547964039963,0.75,0.5,2.0,0.0,1000,0.06349604207872799,0.03174802103936399,0.12699208415745597,-1.2931155072745482,-0.002355460301472656,1.1,2.191321104312146,0.26162556530059866
0.7,0.8,0.55,0.5700000000000001,0.02,0.016,0.08,0.04651021393199563,0.75,0.5,2.0,0.0,1000,0.06349604207872799,0.03174802103936399,0.12699208415745597,-1.2931155072745482,-0.002355460301472656,1.3000000000000003,2.589743123277991,0.30919384990070753
0.7,0.8,0.55,0.5700000000000001,0.02,0.016,0.08,0.05724334022399461,0.75,0.5,2.0,0.0,1000,0.06349604207872799,0.03174802103936399,0.12699208415745597,-1.2931155072745482,-0.002355460301472656,1.6,3.1873761517267574,0.3805462768008707
0.7,0.8,0.55,0.5700000000000001,0.02,0.016,0.08,0.07155417527999326,0.75,0.5,2.0,0.001,1000,0.06349604207872799,0.03174802103936399,0.12699208415745597,-1.2931155072745482,-0.002355460301472656,2.0,3.984220189658447,0.4756828460010884
0.7,0.8,0.55,0.5700000000000001,0.02,0.016,0.08,0.08944271909999157,0.75,0.5,2.0,0.003,1000,0.06349604207872799,0.03174802103936399,0.12699208415745597,-1.2931155072745482,-0.002355460301472656,2.5,4.980275237073058,0.5946035575013605
0.7,0.8,0.55,0.5700000000000001,0.02,0.016,0.08,0.1073312629199899,0.75,0.5,2.0,0.009,1000,0.06349604207872799,0.03174802103936399,0.12699208415745597,-1.2931155072745482,-0.002355460301472656,3.0,5.976330284487671,0.7135242690016327
0.7,0.8,0.55,0.5900000000000001,0.04,0.032,0.08,0.0,0.75,0.5,2.0,0.0,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.3653191838224072,0.07304304152983221,0.0,0.0,0.0
0.7,0.8,0.55,0.5900000000000001,0.04,0.032,0.08,0.017708754896942923,0.75,0.5,2.0,0.0,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.3653191838224072,0.07304304152983221,0.35,0.6211689154572247,0.11772549813552004
0.7,0.8,0.55,0.5900000000000001,0.04,0.032,0.08,0.025298221281347035,0.75,0.5,2.0,0.0,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.3653191838224072,0.07304304152983221,0.5,0.8873841649388925,0.16817928305074292
0.7,0.8,0.55,0.5900000000000001,0.04,0.032,0.08,0.035417509793885846,0.75,0.5,2.0,0.0,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.3653191838224072,0.07304304152983221,0.7,1.2423378309144495,0.23545099627104008
0.7,0.8,0.55,0.5900000000000001,0.04,0.032,0.08,0.04553679830642466,0.75,0.5,2.0,0.0,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.3653191838224072,0.07304304152983221,0.8999999999999999,1.5972914968900065,0.3027227094913372
0.7,0.8,0.55,0.5900000000000001,0.04,0.032,0.08,0.05565608681896348,0.75,0.5,2.0,0.0,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.3653191838224072,0.07304304152983221,1.1,1.9522451628655637,0.36999442271163446
0.7,0.8,0.55,0.5900000000000001,0.04,0.032,0.08,0.0657753753315023,0.75,0.5,2.0,0.0,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.3653191838224072,0.07304304152983221,1.3,2.3071988288411207,0.43726613593193164
0.7,0.8,0.55,0.5900000000000001,0.04,0.032,0.08,0.08095430810031051,0.75,0.5,2.0,0.0,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.3653191838224072,0.07304304152983221,1.6,2.839629327804456,0.5381737057623773
0.7,0.8,0.55,0.5900000000000001,0.04,0.032,0.08,0.10119288512538814,0.75,0.5,2.0,0.005,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.3653191838224072,0.07304304152983221,2.0,3.54953665975557,0.6727171322029717
0.7,0.8,0.55,0.5900000000000001,0.04,0.032,0.08,0.12649110640673517,0.75,0.5,2.0,0.024,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.3653191838224072,0.07304304152983221,2.5,4.436920824694462,0.8408964152537145
0.7,0.8,0.55,0.5900000000000001,0.04,0.032,0.08,0.1517893276880822,0.75,0.5,2.0,0.052,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.3653191838224072,0.07304304152983221,3.0,5.3243049896333545,1.0090756983044575
