a,b,I_fold_left,I,delta_I,lambda,epsilon,sigma,q,window_lo,window_hi,hit_prob,n,W_star,W_lo,W_hi,v_start,w_start,scale_half,scale_twothirds,scale_eps34
0.7,0.8,0.2916666666666666,0.3116666666666666,0.02,0.016,0.01,0.06324555320336758,0.75,0.5,2.0,0.25,1000,0.06349604207872799,0.03174802103936399,0.12699208415745597,-1.1498535718913978,-0.3314221984087016,5.0,9.960550474146116,2.0
0.7,0.8,0.2916666666666666,0.3116666666666666,0.02,0.016,0.01,0.08221921916437785,0.75,0.5,2.0,0.232,1000,0.06349604207872799,0.03174802103936399,0.12699208415745597,-1.1498535718913978,-0.3314221984087016,6.499999999999999,12.94871561638995,2.6
0.7,0.8,0.2916666666666666,0.3116666666666666,0.02,0.016,0.01,0.10119288512538814,0.75,0.5,2.0,0.234,1000,0.06349604207872799,0.03174802103936399,0.12699208415745597,-1.1498535718913978,-0.3314221984087016,8.0,15.936880758633787,3.2
0.7,0.8,0.2916666666666666,0.33166666666666655,0.04,0.032,0.01,0.0,0.75,0.5,2.0,0.0,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.1876801091669187,-0.29757257295087536,0.0,0.0,0.0
0.7,0.8,0.2916666666666666,0.33166666666666655,0.04,0.032,0.01,0.00894427190999916,0.75,0.5,2.0,0.0,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.1876801091669187,-0.29757257295087536,0.5,0.8873841649388925,0.28284271247461906
0.7,0.8,0.2916666666666666,0.33166666666666655,0.04,0.032,0.01,0.01788854381999832,0.75,0.5,2.0,0.008,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.1876801091669187,-0.29757257295087536,1.0,1.774768329877785,0.5656854249492381
0.7,0.8,0.2916666666666666,0.33166666666666655,0.04,0.032,0.01,0.026832815729997482,0.75,0.5,2.0,0.054,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.1876801091669187,-0.29757257295087536,1.5000000000000002,2.6621524948166777,0.8485281374238572
0.7,0.8,0.2916666666666666,0.33166666666666655,0.04,0.032,0.01,0.03577708763999664,0.75,0.5,2.0,0.123,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.1876801091669187,-0.29757257295087536,2.0,3.54953665975557,1.1313708498984762
0.7,0.8,0.2916666666666666,0.33166666666666655,0.04,0.032,0.01,0.044721359549995794,0.75,0.5,2.0,0.222,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.1876801091669187,-0.29757257295087536,2.5,4.436920824694462,1.4142135623730951
0.7,0.8,0.2916666666666666,0.33166666666666655,0.04,0.032,0.01,0.053665631459994964,0.75,0.5,2.0,0.263,1000,0.10079368399158986,0.05039684199579493,0.20158736798317972,-1.1876801091669187,-0.29757257295087536,3.0000000000000004,5.324304989633355,1.6970562748477145
