q,window_lo,window_hi,lambda,eta,hit_prob,W_star,W_lo,W_hi,n
0.9,0.5,2.0,0.024,0.0,0.0,0.08320335292207617,0.04160167646103809,0.16640670584415235,2000
0.9,0.5,2.0,0.024,0.02,0.0,0.08320335292207617,0.04160167646103809,0.16640670584415235,2000
0.9,0.5,2.0,0.024,0.035,0.0,0.08320335292207617,0.04160167646103809,0.16640670584415235,2000
0.9,0.5,2.0,0.024,0.05,0.0,0.08320335292207617,0.04160167646103809,0.16640670584415235,2000
0.9,0.5,2.0,0.024,0.07,0.0,0.08320335292207617,0.04160167646103809,0.16640670584415235,2000
0.9,0.5,2.0,0.024,0.1,0.0005,0.08320335292207617,0.04160167646103809,0.16640670584415235,2000
0.9,0.5,2.0,0.024,0.14,0.0135,0.08320335292207617,0.04160167646103809,0.16640670584415235,2000
0.9,0.5,2.0,0.024,0.2,0.089,0.08320335292207617,0.04160167646103809,0.16640670584415235,2000
0.9,0.5,2.0,0.024,0.28,0.309,0.08320335292207617,0.04160167646103809,0.16640670584415235,2000
0.9,0.5,2.0,0.024,0.4,0.6425,0.08320335292207617,0.04160167646103809,0.16640670584415235,2000
0.9,0.5,2.0,0.024,0.6,0.9035,0.08320335292207617,0.04160167646103809,0.16640670584415235,2000
0.9,0.5,2.0,0.024,0.85,0.987,0.08320335292207617,0.04160167646103809,0.16640670584415235,2000
0.9,0.5,2.0,0.024,1.1,0.9975,0.08320335292207617,0.04160167646103809,0.16640670584415235,2000
0.9,0.5,2.0,0.032,0.0,0.0,0.10079368399158986,0.05039684199579493,0.20158736798317972,2000
0.9,0.5,2.0,0.032,0.02,0.0,0.10079368399158986,0.05039684199579493,0.20158736798317972,2000
0.9,0.5,2.0,0.032,0.035,0.0,0.10079368399158986,0.05039684199579493,0.20158736798317972,2000
0.9,0.5,2.0,0.032,0.05,0.0,0.10079368399158986,0.05039684199579493,0.20158736798317972,2000
0.9,0.5,2.0,0.032,0.07,0.0,0.10079368399158986,0.05039684199579493,0.20158736798317972,2000
0.9,0.5,2.0,0.032,0.1,0.0,0.10079368399158986,0.05039684199579493,0.20158736798317972,2000
0.9,0.5,2.0,0.032,0.14,0.002,0.10079368399158986,0.05039684199579493,0.20158736798317972,2000
0.9,0.5,2.0,0.032,0.2,0.0455,0.10079368399158986,0.05039684199579493,0.20158736798317972,2000
0.9,0.5,2.0,0.032,0.28,0.1985,0.10079368399158986,0.05039684199579493,0.20158736798317972,2000
0.9,0.5,2.0,0.032,0.4,0.499,0.10079368399158986,0.05039684199579493,0.20158736798317972,2000
0.9,0.5,2.0,0.032,0.6,0.8375,0.10079368399158986,0.05039684199579493,0.20158736798317972,2000
0.9,0.5,2.0,0.032,0.85,0.967,0.10079368399158986,0.05039684199579493,0.20158736798317972,2000
0.9,0.5,2.0,0.032,1.1,0.994,0.10079368399158986,0.05039684199579493,0.20158736798317972,2000
0.9,0.5,2.0,0.048,0.0,0.0,0.13207708995578507,0.06603854497789254,0.26415417991157014,2000
0.9,0.5,2.0,0.048,0.02,0.0,0.13207708995578507,0.06603854497789254,0.26415417991157014,2000
0.9,0.5,2.0,0.048,0.035,0.0,0.13207708995578507,0.06603854497789254,0.26415417991157014,2000
0.9,0.5,2.0,0.048,0.05,0.0,0.13207708995578507,0.06603854497789254,0.26415417991157014,2000
0.9,0.5,2.0,0.048,0.07,0.0,0.13207708995578507,0.06603854497789254,0.26415417991157014,2000
0.9,0.5,2.0,0.048,0.1,0.0,0.13207708995578507,0.06603854497789254,0.26415417991157014,2000
0.9,0.5,2.0,0.048,0.14,0.0,0.13207708995578507,0.06603854497789254,0.26415417991157014,2000
0.9,0.5,2.0,0.048,0.2,0.0095,0.13207708995578507,0.06603854497789254,0.26415417991157014,2000
0.9,0.5,2.0,0.048,0.28,0.1,0.13207708995578507,0.06603854497789254,0.26415417991157014,2000
0.9,0.5,2.0,0.048,0.4,0.331,0.13207708995578507,0.06603854497789254,0.26415417991157014,2000
0.9,0.5,2.0,0.048,0.6,0.6885,0.13207708995578507,0.06603854497789254,0.26415417991157014,2000
0.9,0.5,2.0,0.048,0.85,0.918,0.13207708995578507,0.06603854497789254,0.26415417991157014,2000
0.9,0.5,2.0,0.048,1.1,0.9755,0.13207708995578507,0.06603854497789254,0.26415417991157014,2000
0.9,0.5,2.0,0.064,0.0,0.0,0.16000000000000003,0.08000000000000002,0.32000000000000006,2000
0.9,0.5,2.0,0.064,0.02,0.0,0.16000000000000003,0.08000000000000002,0.32000000000000006,2000
0.9,0.5,2.0,0.064,0.035,0.0,0.16000000000000003,0.08000000000000002,0.32000000000000006,2000
0.9,0.5,2.0,0.064,0.05,0.0,0.16000000000000003,0.08000000000000002,0.32000000000000006,2000
0.9,0.5,2.0,0.064,0.07,0.0,0.16000000000000003,0.08000000000000002,0.32000000000000006,2000
0.9,0.5,2.0,0.064,0.1,0.0,0.16000000000000003,0.08000000000000002,0.32000000000000006,2000
0.9,0.5,2.0,0.064,0.14,0.0,0.16000000000000003,0.08000000000000002,0.32000000000000006,2000
0.9,0.5,2.0,0.064,0.2,0.003,0.16000000000000003,0.08000000000000002,0.32000000000000006,2000
0.9,0.5,2.0,0.064,0.28,0.042,0.16000000000000003,0.08000000000000002,0.32000000000000006,2000
0.9,0.5,2.0,0.064,0.4,0.2045,0.16000000000000003,0.08000000000000002,0.32000000000000006,2000
0.9,0.5,2.0,0.064,0.6,0.5515,0.16000000000000003,0.08000000000000002,0.32000000000000006,2000
0.9,0.5,2.0,0.064,0.85,0.844,0.16000000000000003,0.08000000000000002,0.32000000000000006,2000
0.9,0.5,2.0,0.064,1.1,0.9475,0.16000000000000003,0.08000000000000002,0.32000000000000006,2000
0.9,0.25,2.0,0.004,0.0,0.0,0.02519842099789747,0.006299605249474367,0.05039684199579494,2000
0.9,0.25,2.0,0.004,0.02,0.0,0.02519842099789747,0.006299605249474367,0.05039684199579494,2000
0.9,0.25,2.0,0.004,0.035,0.0005,0.02519842099789747,0.006299605249474367,0.05039684199579494,2000
0.9,0.25,2.0,0.004,0.05,0.016,0.02519842099789747,0.006299605249474367,0.05039684199579494,2000
0.9,0.25,2.0,0.004,0.07,0.1055,0.02519842099789747,0.006299605249474367,0.05039684199579494,2000
0.9,0.25,2.0,0.004,0.1,0.316,0.02519842099789747,0.006299605249474367,0.05039684199579494,2000
0.9,0.25,2.0,0.004,0.14,0.594,0.02519842099789747,0.006299605249474367,0.05039684199579494,2000
0.9,0.25,2.0,0.004,0.2,0.861,0.02519842099789747,0.006299605249474367,0.05039684199579494,2000
0.9,0.25,2.0,0.004,0.28,0.9705,0.02519842099789747,0.006299605249474367,0.05039684199579494,2000
0.9,0.25,2.0,0.004,0.4,0.9975,0.02519842099789747,0.006299605249474367,0.05039684199579494,2000
0.9,0.25,2.0,0.004,0.6,1.0,0.02519842099789747,0.006299605249474367,0.05039684199579494,2000
0.9,0.25,2.0,0.004,0.85,1.0,0.02519842099789747,0.006299605249474367,0.05039684199579494,2000
0.9,0.25,2.0,0.004,1.1,1.0,0.02519842099789747,0.006299605249474367,0.05039684199579494,2000
0.9,0.25,2.0,0.006,0.0,0.0,0.033019272488946275,0.008254818122236569,0.06603854497789255,2000
0.9,0.25,2.0,0.006,0.02,0.0,0.033019272488946275,0.008254818122236569,0.06603854497789255,2000
0.9,0.25,2.0,0.006,0.035,0.0,0.033019272488946275,0.008254818122236569,0.06603854497789255,2000
0.9,0.25,2.0,0.006,0.05,0.0055,0.033019272488946275,0.008254818122236569,0.06603854497789255,2000
0.9,0.25,2.0,0.006,0.07,0.037,0.033019272488946275,0.008254818122236569,0.06603854497789255,2000
0.9,0.25,2.0,0.006,0.1,0.1705,0.033019272488946275,0.008254818122236569,0.06603854497789255,2000
0.9,0.25,2.0,0.006,0.14,0.4285,0.033019272488946275,0.008254818122236569,0.06603854497789255,2000
0.9,0.25,2.0,0.006,0.2,0.722,0.033019272488946275,0.008254818122236569,0.06603854497789255,2000
0.9,0.25,2.0,0.006,0.28,0.925,0.033019272488946275,0.008254818122236569,0.06603854497789255,2000
0.9,0.25,2.0,0.006,0.4,0.99,0.033019272488946275,0.008254818122236569,0.06603854497789255,2000
0.9,0.25,2.0,0.006,0.6,0.999,0.033019272488946275,0.008254818122236569,0.06603854497789255,2000
0.9,0.25,2.0,0.006,0.85,1.0,0.033019272488946275,0.008254818122236569,0.06603854497789255,2000
0.9,0.25,2.0,0.006,1.1,1.0,0.033019272488946275,0.008254818122236569,0.06603854497789255,2000
0.9,0.25,2.0,0.008,0.0,0.0,0.04000000000000001,0.010000000000000002,0.08000000000000002,2000
0.9,0.25,2.0,0.008,0.02,0.0,0.04000000000000001,0.010000000000000002,0.08000000000000002,2000
0.9,0.25,2.0,0.008,0.035,0.0,0.04000000000000001,0.010000000000000002,0.08000000000000002,2000
0.9,0.25,2.0,0.008,0.05,0.0,0.04000000000000001,0.010000000000000002,0.08000000000000002,2000
0.9,0.25,2.0,0.008,0.07,0.013,0.04000000000000001,0.010000000000000002,0.08000000000000002,2000
0.9,0.25,2.0,0.008,0.1,0.095,0.04000000000000001,0.010000000000000002,0.08000000000000002,2000
0.9,0.25,2.0,0.008,0.14,0.293,0.04000000000000001,0.010000000000000002,0.08000000000000002,2000
0.9,0.25,2.0,0.008,0.2,0.6035,0.04000000000000001,0.010000000000000002,0.08000000000000002,2000
0.9,0.25,2.0,0.008,0.28,0.8595,0.04000000000000001,0.010000000000000002,0.08000000000000002,2000
0.9,0.25,2.0,0.008,0.4,0.966,0.04000000000000001,0.010000000000000002,0.08000000000000002,2000
0.9,0.25,2.0,0.008,0.6,0.9995,0.04000000000000001,0.010000000000000002,0.08000000000000002,2000
0.9,0.25,2.0,0.008,0.85,1.0,0.04000000000000001,0.010000000000000002,0.08000000000000002,2000
0.9,0.25,2.0,0.008,1.1,1.0,0.04000000000000001,0.010000000000000002,0.08000000000000002,2000
0.9,0.25,2.0,0.012,0.0,0.0,0.05241482788417794,0.013103706971044486,0.10482965576835589,2000
0.9,0.25,2.0,0.012,0.02,0.0,0.05241482788417794,0.013103706971044486,0.10482965576835589,2000
0.9,0.25,2.0,0.012,0.035,0.0,0.05241482788417794,0.013103706971044486,0.10482965576835589,2000
0.9,0.25,2.0,0.012,0.05,0.0,0.05241482788417794,0.013103706971044486,0.10482965576835589,2000
0.9,0.25,2.0,0.012,0.07,0.0015,0.05241482788417794,0.013103706971044486,0.10482965576835589,2000
0.9,0.25,2.0,0.012,0.1,0.0425,0.05241482788417794,0.013103706971044486,0.10482965576835589,2000
0.9,0.25,2.0,0.012,0.14,0.1655,0.05241482788417794,0.013103706971044486,0.10482965576835589,2000
0.9,0.25,2.0,0.012,0.2,0.443,0.05241482788417794,0.013103706971044486,0.10482965576835589,2000
0.9,0.25,2.0,0.012,0.28,0.718,0.05241482788417794,0.013103706971044486,0.10482965576835589,2000
0.9,0.25,2.0,0.012,0.4,0.9195,0.05241482788417794,0.013103706971044486,0.10482965576835589,2000
0.9,0.25,2.0,0.012,0.6,0.996,0.05241482788417794,0.013103706971044486,0.10482965576835589,2000
0.9,0.25,2.0,0.012,0.85,1.0,0.05241482788417794,0.013103706971044486,0.10482965576835589,2000
0.9,0.25,2.0,0.012,1.1,1.0,0.05241482788417794,0.013103706971044486,0.10482965576835589,2000
0.9,0.25,2.0,0.016,0.0,0.0,0.06349604207872799,0.015874010519681996,0.12699208415745597,2000
0.9,0.25,2.0,0.016,0.02,0.0,0.06349604207872799,0.015874010519681996,0.12699208415745597,2000
0.9,0.25,2.0,0.016,0.035,0.0,0.06349604207872799,0.015874010519681996,0.12699208415745597,2000
0.9,0.25,2.0,0.016,0.05,0.0,0.06349604207872799,0.015874010519681996,0.12699208415745597,2000
0.9,0.25,2.0,0.016,0.07,0.001,0.06349604207872799,0.015874010519681996,0.12699208415745597,2000
0.9,0.25,2.0,0.016,0.1,0.0135,0.06349604207872799,0.015874010519681996,0.12699208415745597,2000
0.9,0.25,2.0,0.016,0.14,0.0995,0.06349604207872799,0.015874010519681996,0.12699208415745597,2000
0.9,0.25,2.0,0.016,0.2,0.33,0.06349604207872799,0.015874010519681996,0.12699208415745597,2000
0.9,0.25,2.0,0.016,0.28,0.6135,0.06349604207872799,0.015874010519681996,0.12699208415745597,2000
0.9,0.25,2.0,0.016,0.4,0.864,0.06349604207872799,0.015874010519681996,0.12699208415745597,2000
0.9,0.25,2.0,0.016,0.6,0.9815,0.06349604207872799,0.015874010519681996,0.12699208415745597,2000
0.9,0.25,2.0,0.016,0.85,0.9995,0.06349604207872799,0.015874010519681996,0.12699208415745597,2000
0.9,0.25,2.0,0.016,1.1,1.0,0.06349604207872799,0.015874010519681996,0.12699208415745597,2000
0.9,0.25,2.0,0.024,0.0,0.0,0.08320335292207617,0.020800838230519043,0.16640670584415235,2000
0.9,0.25,2.0,0.024,0.02,0.0,0.08320335292207617,0.020800838230519043,0.16640670584415235,2000
0.9,0.25,2.0,0.024,0.035,0.0,0.08320335292207617,0.020800838230519043,0.16640670584415235,2000
0.9,0.25,2.0,0.024,0.05,0.0,0.08320335292207617,0.020800838230519043,0.16640670584415235,2000
0.9,0.25,2.0,0.024,0.07,0.0,0.08320335292207617,0.020800838230519043,0.16640670584415235,2000
0.9,0.25,2.0,0.024,0.1,0.0025,0.08320335292207617,0.020800838230519043,0.16640670584415235,2000
0.9,0.25,2.0,0.024,0.14,0.034,0.08320335292207617,0.020800838230519043,0.16640670584415235,2000
0.9,0.25,2.0,0.024,0.2,0.175,0.08320335292207617,0.020800838230519043,0.16640670584415235,2000
0.9,0.25,2.0,0.024,0.28,0.4235,0.08320335292207617,0.020800838230519043,0.16640670584415235,2000
0.9,0.25,2.0,0.024,0.4,0.7095,0.08320335292207617,0.020800838230519043,0.16640670584415235,2000
0.9,0.25,2.0,0.024,0.6,0.936,0.08320335292207617,0.020800838230519043,0.16640670584415235,2000
0.9,0.25,2.0,0.024,0.85,0.988,0.08320335292207617,0.020800838230519043,0.16640670584415235,2000
0.9,0.25,2.0,0.024,1.1,0.9985,0.08320335292207617,0.020800838230519043,0.16640670584415235,2000
0.9,0.25,2.0,0.032,0.0,0.0,0.10079368399158986,0.025198420997897465,0.20158736798317972,2000
0.9,0.25,2.0,0.032,0.02,0.0,0.10079368399158986,0.025198420997897465,0.20158736798317972,2000
0.9,0.25,2.0,0.032,0.035,0.0,0.10079368399158986,0.025198420997897465,0.20158736798317972,2000
0.9,0.25,2.0,0.032,0.05,0.0,0.10079368399158986,0.025198420997897465,0.20158736798317972,2000
0.9,0.25,2.0,0.032,0.07,0.0,0.10079368399158986,0.025198420997897465,0.20158736798317972,2000
0.9,0.25,2.0,0.032,0.1,0.0,0.10079368399158986,0.025198420997897465,0.20158736798317972,2000
0.9,0.25,2.0,0.032,0.14,0.0095,0.10079368399158986,0.025198420997897465,0.20158736798317972,2000
0.9,0.25,2.0,0.032,0.2,0.097,0.10079368399158986,0.025198420997897465,0.20158736798317972,2000
0.9,0.25,2.0,0.032,0.28,0.29,0.10079368399158986,0.025198420997897465,0.20158736798317972,2000
0.9,0.25,2.0,0.032,0.4,0.619,0.10079368399158986,0.025198420997897465,0.20158736798317972,2000
0.9,0.25,2.0,0.032,0.6,0.8855,0.10079368399158986,0.025198420997897465,0.20158736798317972,2000
0.9,0.25,2.0,0.032,0.85,0.983,0.10079368399158986,0.025198420997897465,0.20158736798317972,2000
0.9,0.25,2.0,0.032,1.1,0.997,0.10079368399158986,0.025198420997897465,0.20158736798317972,2000
0.9,0.25,2.0,0.048,0.0,0.0,0.13207708995578507,0.03301927248894627,0.26415417991157014,2000
0.9,0.25,2.0,0.048,0.02,0.0,0.13207708995578507,0.03301927248894627,0.26415417991157014,2000
0.9,0.25,2.0,0.048,0.035,0.0,0.13207708995578507,0.03301927248894627,0.26415417991157014,2000
0.9,0.25,2.0,0.048,0.05,0.0,0.13207708995578507,0.03301927248894627,0.26415417991157014,2000
0.9,0.25,2.0,0.048,0.07,0.0,0.13207708995578507,0.03301927248894627,0.26415417991157014,2000
0.9,0.25,2.0,0.048,0.1,0.0,0.13207708995578507,0.03301927248894627,0.26415417991157014,2000
0.9,0.25,2.0,0.048,0.14,0.001,0.13207708995578507,0.03301927248894627,0.26415417991157014,2000
0.9,0.25,2.0,0.048,0.2,0.032,0.13207708995578507,0.03301927248894627,0.26415417991157014,2000
0.9,0.25,2.0,0.048,0.28,0.1665,0.13207708995578507,0.03301927248894627,0.26415417991157014,2000
0.9,0.25,2.0,0.048,0.4,0.436,0.13207708995578507,0.03301927248894627,0.26415417991157014,2000
0.9,0.25,2.0,0.048,0.6,0.7675,0.13207708995578507,0.03301927248894627,0.26415417991157014,2000
0.9,0.25,2.0,0.048,0.85,0.9385,0.13207708995578507,0.03301927248894627,0.26415417991157014,2000
0.9,0.25,2.0,0.048,1.1,0.9915,0.13207708995578507,0.03301927248894627,0.26415417991157014,2000
0.9,0.25,2.0,0.064,0.0,0.0,0.16000000000000003,0.04000000000000001,0.32000000000000006,2000
0.9,0.25,2.0,0.064,0.02,0.0,0.16000000000000003,0.04000000000000001,0.32000000000000006,2000
0.9,0.25,2.0,0.064,0.035,0.0,0.16000000000000003,0.04000000000000001,0.32000000000000006,2000
0.9,0.25,2.0,0.064,0.05,0.0,0.16000000000000003,0.04000000000000001,0.32000000000000006,2000
0.9,0.25,2.0,0.064,0.07,0.0,0.16000000000000003,0.04000000000000001,0.32000000000000006,2000
0.9,0.25,2.0,0.064,0.1,0.0,0.16000000000000003,0.04000000000000001,0.32000000000000006,2000
0.9,0.25,2.0,0.064,0.14,0.0005,0.16000000000000003,0.04000000000000001,0.32000000000000006,2000
0.9,0.25,2.0,0.064,0.2,0.0125,0.16000000000000003,0.04000000000000001,0.32000000000000006,2000
0.9,0.25,2.0,0.064,0.28,0.095,0.16000000000000003,0.04000000000000001,0.32000000000000006,2000
0.9,0.25,2.0,0.064,0.4,0.318,0.16000000000000003,0.04000000000000001,0.32000000000000006,2000
0.9,0.25,2.0,0.064,0.6,0.665,0.16000000000000003,0.04000000000000001,0.32000000000000006,2000
0.9,0.25,2.0,0.064,0.85,0.8775,0.16000000000000003,0.04000000000000001,0.32000000000000006,2000
0.9,0.25,2.0,0.064,1.1,0.956,0.16000000000000003,0.04000000000000001,0.32000000000000006,2000
0.9,0.5,3.0,0.004,0.0,0.0,0.02519842099789747,0.012599210498948734,0.0755952629936924,2000
0.9,0.5,3.0,0.004,0.02,0.0,0.02519842099789747,0.012599210498948734,0.0755952629936924,2000
0.9,0.5,3.0,0.004,0.035,0.0,0.02519842099789747,0.012599210498948734,0.0755952629936924,2000
0.9,0.5,3.0,0.004,0.05,0.001,0.02519842099789747,0.012599210498948734,0.0755952629936924,2000
0.9,0.5,3.0,0.004,0.07,0.0345,0.02519842099789747,0.012599210498948734,0.0755952629936924,2000
0.9,0.5,3.0,0.004,0.1,0.2105,0.02519842099789747,0.012599210498948734,0.0755952629936924,2000
0.9,0.5,3.0,0.004,0.14,0.503,0.02519842099789747,0.012599210498948734,0.0755952629936924,2000
0.9,0.5,3.0,0.004,0.2,0.8115,0.02519842099789747,0.012599210498948734,0.0755952629936924,2000
0.9,0.5,3.0,0.004,0.28,0.9645,0.02519842099789747,0.012599210498948734,0.0755952629936924,2000
0.9,0.5,3.0,0.004,0.4,0.9985,0.02519842099789747,0.012599210498948734,0.0755952629936924,2000
0.9,0.5,3.0,0.004,0.6,1.0,0.02519842099789747,0.012599210498948734,0.0755952629936924,2000
0.9,0.5,3.0,0.004,0.85,1.0,0.02519842099789747,0.012599210498948734,0.0755952629936924,2000
0.9,0.5,3.0,0.004,1.1,1.0,0.02519842099789747,0.012599210498948734,0.0755952629936924,2000
0.9,0.5,3.0,0.006,0.0,0.0,0.033019272488946275,0.016509636244473137,0.09905781746683882,2000
0.9,0.5,3.0,0.006,0.02,0.0,0.033019272488946275,0.016509636244473137,0.09905781746683882,2000
0.9,0.5,3.0,0.006,0.035,0.0,0.033019272488946275,0.016509636244473137,0.09905781746683882,2000
0.9,0.5,3.0,0.006,0.05,0.0,0.033019272488946275,0.016509636244473137,0.09905781746683882,2000
0.9,0.5,3.0,0.006,0.07,0.0105,0.033019272488946275,0.016509636244473137,0.09905781746683882,2000
0.9,0.5,3.0,0.006,0.1,0.0865,0.033019272488946275,0.016509636244473137,0.09905781746683882,2000
0.9,0.5,3.0,0.006,0.14,0.3215,0.033019272488946275,0.016509636244473137,0.09905781746683882,2000
0.9,0.5,3.0,0.006,0.2,0.6565,0.033019272488946275,0.016509636244473137,0.09905781746683882,2000
0.9,0.5,3.0,0.006,0.28,0.9035,0.033019272488946275,0.016509636244473137,0.09905781746683882,2000
0.9,0.5,3.0,0.006,0.4,0.9865,0.033019272488946275,0.016509636244473137,0.09905781746683882,2000
0.9,0.5,3.0,0.006,0.6,0.9995,0.033019272488946275,0.016509636244473137,0.09905781746683882,2000
0.9,0.5,3.0,0.006,0.85,1.0,0.033019272488946275,0.016509636244473137,0.09905781746683882,2000
0.9,0.5,3.0,0.006,1.1,1.0,0.033019272488946275,0.016509636244473137,0.09905781746683882,2000
0.9,0.5,3.0,0.008,0.0,0.0,0.04000000000000001,0.020000000000000004,0.12000000000000002,2000
0.9,0.5,3.0,0.008,0.02,0.0,0.04000000000000001,0.020000000000000004,0.12000000000000002,2000
0.9,0.5,3.0,0.008,0.035,0.0,0.04000000000000001,0.020000000000000004,0.12000000000000002,2000
0.9,0.5,3.0,0.008,0.05,0.0,0.04000000000000001,0.020000000000000004,0.12000000000000002,2000
0.9,0.5,3.0,0.008,0.07,0.003,0.04000000000000001,0.020000000000000004,0.12000000000000002,2000
0.9,0.5,3.0,0.008,0.1,0.0425,0.04000000000000001,0.020000000000000004,0.12000000000000002,2000
0.9,0.5,3.0,0.008,0.14,0.198,0.04000000000000001,0.020000000000000004,0.12000000000000002,2000
0.9,0.5,3.0,0.008,0.2,0.529,0.04000000000000001,0.020000000000000004,0.12000000000000002,2000
0.9,0.5,3.0,0.008,0.28,0.8245,0.04000000000000001,0.020000000000000004,0.12000000000000002,2000
0.9,0.5,3.0,0.008,0.4,0.9645,0.04000000000000001,0.020000000000000004,0.12000000000000002,2000
0.9,0.5,3.0,0.008,0.6,0.998,0.04000000000000001,0.020000000000000004,0.12000000000000002,2000
0.9,0.5,3.0,0.008,0.85,1.0,0.04000000000000001,0.020000000000000004,0.12000000000000002,2000
0.9,0.5,3.0,0.008,1.1,1.0,0.04000000000000001,0.020000000000000004,0.12000000000000002,2000
0.9,0.5,3.0,0.012,0.0,0.0,0.05241482788417794,0.02620741394208897,0.15724448365253382,2000
0.9,0.5,3.0,0.012,0.02,0.0,0.05241482788417794,0.02620741394208897,0.15724448365253382,2000
0.9,0.5,3.0,0.012,0.035,0.0,0.05241482788417794,0.02620741394208897,0.15724448365253382,2000
0.9,0.5,3.0,0.012,0.05,0.0,0.05241482788417794,0.02620741394208897,0.15724448365253382,2000
0.9,0.5,3.0,0.012,0.07,0.0,0.05241482788417794,0.02620741394208897,0.15724448365253382,2000
0.9,0.5,3.0,0.012,0.1,0.0145,0.05241482788417794,0.02620741394208897,0.15724448365253382,2000
0.9,0.5,3.0,0.012,0.14,0.0855,0.05241482788417794,0.02620741394208897,0.15724448365253382,2000
0.9,0.5,3.0,0.012,0.2,0.3225,0.05241482788417794,0.02620741394208897,0.15724448365253382,2000
0.9,0.5,3.0,0.012,0.28,0.6445,0.05241482788417794,0.02620741394208897,0.15724448365253382,2000
0.9,0.5,3.0,0.012,0.4,0.9135,0.05241482788417794,0.02620741394208897,0.15724448365253382,2000
0.9,0.5,3.0,0.012,0.6,0.993,0.05241482788417794,0.02620741394208897,0.15724448365253382,2000
0.9,0.5,3.0,0.012,0.85,0.9995,0.05241482788417794,0.02620741394208897,0.15724448365253382,2000
0.9,0.5,3.0,0.012,1.1,1.0,0.05241482788417794,0.02620741394208897,0.15724448365253382,2000
0.9,0.5,3.0,0.016,0.0,0.0,0.06349604207872799,0.03174802103936399,0.19048812623618394,2000
0.9,0.5,3.0,0.016,0.02,0.0,0.06349604207872799,0.03174802103936399,0.19048812623618394,2000
0.9,0.5,3.0,0.016,0.035,0.0,0.06349604207872799,0.03174802103936399,0.19048812623618394,2000
0.9,0.5,3.0,0.016,0.05,0.0,0.06349604207872799,0.03174802103936399,0.19048812623618394,2000
0.9,0.5,3.0,0.016,0.07,0.0,0.06349604207872799,0.03174802103936399,0.19048812623618394,2000
0.9,0.5,3.0,0.016,0.1,0.0025,0.06349604207872799,0.03174802103936399,0.19048812623618394,2000
0.9,0.5,3.0,0.016,0.14,0.051,0.06349604207872799,0.03174802103936399,0.19048812623618394,2000
0.9,0.5,3.0,0.016,0.2,0.214,0.06349604207872799,0.03174802103936399,0.19048812623618394,2000
0.9,0.5,3.0,0.016,0.28,0.5085,0.06349604207872799,0.03174802103936399,0.19048812623618394,2000
0.9,0.5,3.0,0.016,0.4,0.8305,0.06349604207872799,0.03174802103936399,0.19048812623618394,2000
0.9,0.5,3.0,0.016,0.6,0.9775,0.06349604207872799,0.03174802103936399,0.19048812623618394,2000
0.9,0.5,3.0,0.016,0.85,0.998,0.06349604207872799,0.03174802103936399,0.19048812623618394,2000
0.9,0.5,3.0,0.016,1.1,1.0,0.06349604207872799,0.03174802103936399,0.19048812623618394,2000
0.9,0.5,3.0,0.024,0.0,0.0,0.08320335292207617,0.04160167646103809,0.24961005876622852,2000
0.9,0.5,3.0,0.024,0.02,0.0,0.08320335292207617,0.04160167646103809,0.24961005876622852,2000
0.9,0.5,3.0,0.024,0.035,0.0,0.08320335292207617,0.04160167646103809,0.24961005876622852,2000
0.9,0.5,3.0,0.024,0.05,0.0,0.08320335292207617,0.04160167646103809,0.24961005876622852,2000
0.9,0.5,3.0,0.024,0.07,0.0,0.08320335292207617,0.04160167646103809,0.24961005876622852,2000
0.9,0.5,3.0,0.024,0.1,0.001,0.08320335292207617,0.04160167646103809,0.24961005876622852,2000
0.9,0.5,3.0,0.024,0.14,0.011,0.08320335292207617,0.04160167646103809,0.24961005876622852,2000
0.9,0.5,3.0,0.024,0.2,0.0835,0.08320335292207617,0.04160167646103809,0.24961005876622852,2000
0.9,0.5,3.0,0.024,0.28,0.327,0.08320335292207617,0.04160167646103809,0.24961005876622852,2000
0.9,0.5,3.0,0.024,0.4,0.6425,0.08320335292207617,0.04160167646103809,0.24961005876622852,2000
0.9,0.5,3.0,0.024,0.6,0.929,0.08320335292207617,0.04160167646103809,0.24961005876622852,2000
0.9,0.5,3.0,0.024,0.85,0.993,0.08320335292207617,0.04160167646103809,0.24961005876622852,2000
0.9,0.5,3.0,0.024,1.1,0.9985,0.08320335292207617,0.04160167646103809,0.24961005876622852,2000
0.9,0.5,3.0,0.032,0.0,0.0,0.10079368399158986,0.05039684199579493,0.3023810519747696,2000
0.9,0.5,3.0,0.032,0.02,0.0,0.10079368399158986,0.05039684199579493,0.3023810519747696,2000
0.9,0.5,3.0,0.032,0.035,0.0,0.10079368399158986,0.05039684199579493,0.3023810519747696,2000
0.9,0.5,3.0,0.032,0.05,0.0,0.10079368399158986,0.05039684199579493,0.3023810519747696,2000
0.9,0.5,3.0,0.032,0.07,0.0,0.10079368399158986,0.05039684199579493,0.3023810519747696,2000
0.9,0.5,3.0,0.032,0.1,0.0,0.10079368399158986,0.05039684199579493,0.3023810519747696,2000
0.9,0.5,3.0,0.032,0.14,0.002,0.10079368399158986,0.05039684199579493,0.3023810519747696,2000
0.9,0.5,3.0,0.032,0.2,0.0475,0.10079368399158986,0.05039684199579493,0.3023810519747696,2000
0.9,0.5,3.0,0.032,0.28,0.192,0.10079368399158986,0.05039684199579493,0.3023810519747696,2000
0.9,0.5,3.0,0.032,0.4,0.514,0.10079368399158986,0.05039684199579493,0.3023810519747696,2000
