path,t,v,w,V_blow,W_blow,hit,sigma_mult,sigma,lambda,epsilon,I,w_fold
3,0.41700000000000004,-0.9644405101538465,-0.3675880906676813,0.13100228066881262,-0.17084667533823944,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
4,0.41700000000000004,-0.7901421424696158,-0.3513358752132563,0.7731229573791221,0.04972982435269599,True,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
5,0.41700000000000004,-0.8532804249819909,-0.367741360826611,0.5405195358334768,-0.1729268714357254,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
6,0.41700000000000004,-0.8973701311559721,-0.35800461755052576,0.37809166952273043,-0.040778934051386294,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
7,0.41700000000000004,-0.8957998889028446,-0.33941294323861937,0.38387649144374825,0.21154890731978215,True,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
0,0.4172,-1.1247597963286862,-0.3702899321702049,-0.45961901943883904,-0.20751630619672623,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
1,0.4172,-1.0979756453115235,-0.37241483831350247,-0.36094536342727074,-0.23635571954161463,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
2,0.4172,-1.0485965089217377,-0.3662682900025251,-0.17903106959164033,-0.15293422445877125,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
3,0.4172,-0.9609034669307097,-0.3675821646752052,0.1440328593149009,-0.17076624724637526,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
4,0.4172,-0.7829506917596032,-0.3512976899017161,0.7996164883157282,0.05024807876439549,True,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
5,0.4172,-0.8554581571386728,-0.3677131782938752,0.5324967019726585,-0.1725443756190332,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
6,0.4172,-0.8935386701976636,-0.35798681083794887,0.3922068923789496,-0.040537259779824454,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
7,0.4172,-0.8967289402184582,-0.33939779714548174,0.38045383713317443,0.21175447142995898,True,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
0,0.4174,-1.1270587260174116,-0.3703156377403234,-0.46808834882526323,-0.2078651844585975,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
1,0.4174,-1.1032363428043892,-0.3724348470684346,-0.3803259386958066,-0.2366272801259842,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
2,0.4174,-1.0483263664239495,-0.366279406377909,-0.1780358561206671,-0.15308509688464528,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
3,0.4174,-0.9641600125428428,-0.3675755322222433,0.13203564270304355,-0.17067623101057022,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
4,0.4174,-0.7887081255825099,-0.35125807240968376,0.7784059207608023,0.0507857708558851,True,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
5,0.4174,-0.8484782419252405,-0.3676854358167759,0.5582109294767824,-0.1721678522762016,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
6,0.4174,-0.8895940527456045,-0.3579682406822543,0.4067389873224219,-0.040285223991023286,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
7,0.4174,-0.8969406964548342,-0.3393828392859822,0.3796737204883316,0.21195748081661986,True,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
0,0.4176,-1.1252044084942083,-0.3703417989834884,-0.46125698466130144,-0.2082202471551932,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
1,0.4176,-1.1060874562485608,-0.3724559047614645,-0.3908295304303317,-0.23691307699061026,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
2,0.4176,-1.042752300202905,-0.36629046694617334,-0.15750082058683218,-0.15323521189137654,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
3,0.4176,-0.9701312791277491,-0.3675695521395963,0.11003730851746986,-0.17059506880214145,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
4,0.4176,-0.7893939587760262,-0.3512196127432147,0.775879289673075,0.0513077488368447,True,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
5,0.4176,-0.8504294246036417,-0.36765630179543024,0.5510227110299508,-0.1717724427722874,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
6,0.4176,-0.8922595950478479,-0.35794888457429425,0.39691904551999896,-0.04002252118884584,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
7,0.4176,-0.894441542234144,-0.3393679261709874,0.3888806833573145,0.21215988292692076,True,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
0,0.4178,-1.1210886240247355,-0.3703675851773499,-0.4460943050341487,-0.20857021964960626,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
1,0.4178,-1.1039715578077705,-0.37247752930795236,-0.38303449392653616,-0.2372065672402978,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
2,0.4178,-1.0373295102041993,-0.36630041093150256,-0.13752309142108785,-0.15337017253616053,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
3,0.4178,-0.9764049117577884,-0.36756476726707954,0.08692504829750684,-0.17053012809087817,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
4,0.4178,-0.7940118096365222,-0.351181296396931,0.7588669816469843,0.051827781663624915,True,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
5,0.4178,-0.8542190829347739,-0.3676275626720637,0.5370614903689748,-0.17138239285852927,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
6,0.4178,-0.8891496894065817,-0.3579300646717719,0.4083760358602232,-0.03976709581409968,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
7,0.4178,-0.8873855282208378,-0.33935251561124685,0.4148752612371823,0.21236903640112711,True,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
0,0.41800000000000004,-1.1258563750540824,-0.3703925440885265,-0.4636588500039378,-0.2089089641905502,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
1,0.41800000000000004,-1.102856067496709,-0.37249872721482463,-0.3789249924841574,-0.23749426709954297,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
2,0.41800000000000004,-1.0331896585893603,-0.36630926876779435,-0.12227174767232377,-0.15349039187053723,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
3,0.41800000000000004,-0.9825737711161977,-0.3675612378866684,0.06419877611044456,-0.1704822270290597,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
4,0.41800000000000004,-0.7930546963205556,-0.35114390975143484,0.7623930172507735,0.05233519650942608,True,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
5,0.41800000000000004,-0.8571272916589496,-0.36759958607862314,0.5263475578244906,-0.1710026920680924,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
6,0.41800000000000004,-0.8927622831627177,-0.3579106257993057,0.3950671266708266,-0.0395032697247548,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
7,0.41800000000000004,-0.8852997496760439,-0.3393356963143932,0.4225593350953916,0.2125973093795186,True,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
0,0.4182,-1.1256525446101315,-0.37041845255648315,-0.46290793222804083,-0.20926059619975257,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
1,0.4182,-1.0989530544127375,-0.3725196986319696,-0.364546169343201,-0.23777889302025923,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
2,0.4182,-1.0367854047394993,-0.36631729721650935,-0.13551858975055084,-0.1535993546836669,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
3,0.4182,-0.9772036330375831,-0.36755894284282975,0.08398253394410905,-0.1704510784919274,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
4,0.4182,-0.7882457045504857,-0.3511063376651387,0.7801094944084133,0.05284512817409818,True,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
5,0.4182,-0.8645646241970055,-0.36757219560318233,0.49894819048842964,-0.17063094612277513,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
6,0.4182,-0.8849677125550058,-0.3578919125558104,0.42378257030801353,-0.03924929193571791,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
7,0.4182,-0.8826056502868772,-0.3393184625529181,0.43248448210554935,0.21283120750825976,True,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
0,0.4184,-1.1232423836197718,-0.3704443161129961,-0.4540288232227613,-0.2096116186668855,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
1,0.4184,-1.1010179076992048,-0.372539886091071,-0.37215315389061776,-0.23805287899335528,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
2,0.4184,-1.0325116212289176,-0.3663260435299026,-0.11977383667919789,-0.1537180604194415,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
3,0.4184,-0.9690868098418665,-0.3675555741385824,0.11388516626602395,-0.17040535814115715,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
4,0.4184,-0.7977216344613939,-0.3510678097920224,0.7451998701377189,0.05336803186168243,True,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
5,0.4184,-0.872411831758621,-0.3675462969767252,0.47003883065506913,-0.17027944768327088,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
6,0.4184,-0.8865027826849688,-0.3578716433923124,0.4181273235966078,-0.03897419706335546,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
7,0.4184,-0.8835078709545582,-0.339300692728967,0.4291606727470883,0.2130723811241427,True,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
0,0.4186,-1.125688674910728,-0.370469693499142,-0.46304103739349356,-0.2099560427869731,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
1,0.4186,-1.108340443270106,-0.3725604832908363,-0.39912960558373256,-0.23833242600283217,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
2,0.4186,-1.0371530908081643,-0.3663339336871836,-0.13687315680912393,-0.15382514632904745,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
3,0.4186,-0.9747290117566049,-0.3675505826086886,0.09309911669043855,-0.17033761265776962,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
4,0.4186,-0.7952498990328458,-0.35103118326934796,0.7543058213127954,0.05386513025359304,True,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
5,0.4186,-0.8677697201891474,-0.36752197193556063,0.48714051589721274,-0.16994930608196346,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
6,0.4186,-0.8853908977602818,-0.35785168448590665,0.42222354268201834,-0.0387033130275765,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
7,0.4186,-0.8860609376242128,-0.33928310619232127,0.4197550947179518,0.21331106714857317,True,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
0,0.4188,-1.1270735186759713,-0.37049555608316426,-0.46814284544534557,-0.2103070520553766,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
1,0.4188,-1.1146159404808145,-0.37258254170216376,-0.42224873497761223,-0.23863180470433898,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
2,0.4188,-1.0403316617826253,-0.36634275087595525,-0.14858311239970212,-0.15394481399170062,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
3,0.4188,-0.9708019571269328,-0.36754672031782254,0.10756650964303183,-0.17028519330593317,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
4,0.4188,-0.7979510665555585,-0.3509940682598314,0.7443546350760175,0.05436885843195183,True,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
5,0.4188,-0.8699176332037725,-0.36749672236408876,0.4792275366949945,-0.1696066166738898,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
6,0.4188,-0.8807418869437176,-0.35783150639594097,0.4393506449677607,-0.038429454213216065,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
7,0.4188,-0.8851453797179336,-0.33926603308285536,0.4231280388835135,0.21354278489409484,True,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
0,0.41900000000000004,-1.1296314300555632,-0.37052169149792613,-0.47756627153849296,-0.21066176420660981,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
1,0.41900000000000004,-1.123411798306681,-0.37260585168358756,-0.45465295226566677,-0.23894816982543532,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
2,0.41900000000000004,-1.0361623898820809,-0.3663522023681716,-0.1332233833917003,-0.15407309047657677,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
3,0.41900000000000004,-0.9713561875044102,-0.36754207323399707,0.10552470747490185,-0.17022212267492492,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
4,0.41900000000000004,-0.7962829727504902,-0.350957499422221,0.7504999451965759,0.05486517391709271,True,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
5,0.41900000000000004,-0.8644545288184617,-0.36747190641515126,0.4993537853308397,-0.1692698124290475,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
6,0.41900000000000004,-0.8795474991871369,-0.3578104017323064,0.4437508070845943,-0.038143019859405915,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
7,0.41900000000000004,-0.8864776856081422,-0.3392487795935057,0.4182197820181609,0.21377695077128717,True,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
0,0.4192,-1.1339118753028645,-0.3705483343132976,-0.4933355666577565,-0.21102336284360967,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
1,0.4192,-1.122867909815795,-0.37263091710697954,-0.45264924993349503,-0.2392883599595483,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
2,0.4192,-1.0356836255351833,-0.3663608184937691,-0.13145960045730382,-0.15419002929211992,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
3,0.4192,-0.9740970850974765,-0.3675375377397805,0.09542715440749804,-0.1701605665479176,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
4,0.4192,-0.802275189673211,-0.35092060281686355,0.7284244293065867,0.05536593789496663,True,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
5,0.4192,-0.864382707300508,-0.36744600181588855,0.49961837806526127,-0.16891823292609978,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
6,0.4192,-0.8837448847282451,-0.35778906156786666,0.4282875065392141,-0.03785338926792487,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
7,0.4192,-0.8843008339120083,-0.33923179532589237,0.42623937223458697,0.21400746274735993,True,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
0,0.4194,-1.1330487268091707,-0.370575828954868,-0.4901557004189844,-0.2113965225408133,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
1,0.4194,-1.122780068845627,-0.3726558697422056,-0.45232564103252537,-0.23962701932273875,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
2,0.4194,-1.0407378379513836,-0.36636933748791717,-0.15007947819940506,-0.15430564983107567,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
3,0.4194,-0.9749056250949292,-0.36753355115076164,0.09244846758897178,-0.17010646021060324,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
4,0.4194,-0.8037098729974692,-0.3508849105583475,0.7231390107494452,0.05585035637142707,True,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
5,0.4194,-0.8620337984463535,-0.3674200869970581,0.5082718322714018,-0.1685665147222784,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
6,0.4194,-0.8924207322396521,-0.35776856429496146,0.39632541102978974,-0.03757519847459464,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
7,0.4194,-0.8786908515599294,-0.3392143784054226,0.44690672392646225,0.21424384672610952,True,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
0,0.41960000000000003,-1.1325734850791167,-0.3706031465675971,-0.4884048949159972,-0.21176727958698868,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
1,0.41960000000000003,-1.12795129749015,-0.372680800816816,-0.47137661024561917,-0.23996538606335402,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
2,0.41960000000000003,-1.041042007087089,-0.36637886596150937,-0.15120004687625763,-0.1544349711139653,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
3,0.41960000000000003,-0.9762414589819771,-0.3675297269075965,0.08752721347213593,-0.17005455724551524,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
4,0.41960000000000003,-0.7988004007761011,-0.35084951094725764,0.7412256610546651,0.05633080301124139,True,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
5,0.41960000000000003,-0.8628097683059762,-0.3673937065428278,0.5054131348665563,-0.16820847687379648,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
6,0.41960000000000003,-0.888658142455347,-0.3577498054711222,0.4101869103116323,-0.037320602065114894,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
7,0.41960000000000003,-0.871487175029833,-0.33919584227518973,0.4734452951693541,0.21449542071834785,True,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
0,0.4198,-1.1348456919553045,-0.37063036476116207,-0.4967757766193003,-0.21213668730751223,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
1,0.4198,-1.1278412892398937,-0.3727067621481833,-0.47097133638656463,-0.24031773553942287,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
2,0.4198,-1.040565597260823,-0.36638845374437295,-0.14944493807003204,-0.15456509734751034,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
3,0.4198,-0.9724174277378687,-0.36752617044308766,0.10161506502721648,-0.17000628859593733,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
4,0.4198,-0.7979456458635972,-0.3508131351056613,0.7443746050759474,0.05682449913747904,True,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
5,0.4198,-0.8693311802387178,-0.36736748550344217,0.481388047890727,-0.16785260261762722,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
6,0.4198,-0.8841795992696966,-0.35773029713073784,0.4266860044755898,-0.03705583315106607,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
7,0.4198,-0.8616591292061264,-0.3391758683754317,0.5096521255539701,0.21476650824522464,True,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
0,0.42000000000000004,-1.1337496723263896,-0.3706580330411913,-0.49273800578324956,-0.2125122036411737,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
1,0.42000000000000004,-1.1246156648232213,-0.3727326973240876,-0.45908803443276,-0.24066973003124303,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
2,0.42000000000000004,-1.0410962641177446,-0.366397944711226,-0.15139993148621572,-0.15469390958563242,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
3,0.42000000000000004,-0.9758587518132528,-0.36752184974136437,0.08893711873647192,-0.16994764765156856,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
4,0.42000000000000004,-0.7917250841134938,-0.3507765941332171,0.7672913505025656,0.05732043643412941,True,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
5,0.42000000000000004,-0.8621642014767323,-0.3673425729418094,0.5077914233999681,-0.16751448713677455,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
6,0.42000000000000004,-0.8883366042441273,-0.3577098962030509,0.41137146720978224,-0.03677894996352428,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
7,0.42000000000000004,-0.8595443786038287,-0.33915393206233285,0.5174429333846036,0.2150642298188176,True,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
0,0.4202,-1.1257758009543017,-0.37068547769037,-0.4633620124823712,-0.21288468483723336,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
1,0.4202,-1.1332753106391225,-0.37275798322548037,-0.4909904423856093,-0.24101291251220325,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
2,0.4202,-1.0380198216677528,-0.36640754029289574,-0.14006622059669138,-0.15482414166526154,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
3,0.4202,-0.9651620240477395,-0.3675182179957684,0.12834420075700384,-0.169898357280445,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
4,0.4202,-0.7939777842242541,-0.3507388148949785,0.758992332337534,0.05783317958321152,True,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
5,0.4202,-0.8645301456461066,-0.36731623097043403,0.4990752105559686,-0.16715697158098905,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
6,0.4202,-0.8831124682549107,-0.3576903299405072,0.4306173487472369,-0.03651339492482685,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
7,0.4202,-0.8636672383707035,-0.33913157630892365,0.5022541881389598,0.2153676440732485,True,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
0,0.4204,-1.1263477442250187,-0.3707113231741304,-0.46546906950712785,-0.21323546201937643,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
1,0.4204,-1.1311659044817173,-0.3727849970102921,-0.48321932365830267,-0.24137954597912264,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
2,0.4204,-1.0332851714007703,-0.36641651905078243,-0.12262361987808175,-0.1549460021581754,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
3,0.4204,-0.9616098736729496,-0.3675124474856986,0.14143043462563726,-0.16982003940949425,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
4,0.4204,-0.7939550238223392,-0.35070149224144015,0.7590761823751104,0.05833972592452422,True,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
5,0.4204,-0.8592587833500904,-0.367290366402608,0.5184950752952376,-0.16680593538822583,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
6,0.4204,-0.8847820053848793,-0.3576697219813677,0.42446672137228314,-0.03623370188817527,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
7,0.4204,-0.8618964556269526,-0.3391100487043884,0.5087778075441869,0.2156598186182167,True,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
0,0.42060000000000003,-1.127079347542108,-0.37073727891126756,-0.46816431917179435,-0.2135877355700604,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
1,0.42060000000000003,-1.1328234140485987,-0.3728115845916668,-0.48932564111199145,-0.24174039497545322,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
2,0.42060000000000003,-1.0296197549486314,-0.36642454944201447,-0.10912011021276771,-0.1550549913353174,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
3,0.42060000000000003,-0.961265471317561,-0.3675059674688355,0.14269922375109473,-0.16973209204984913,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
4,0.42060000000000003,-0.80239201403747,-0.350664171007446,0.727994044668848,0.05884625299965794,True,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
5,0.42060000000000003,-0.8634462710559565,-0.3672634517006536,0.5030682386866576,-0.16644064668257408,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
6,0.42060000000000003,-0.8882920536244667,-0.35764945122692765,0.41153559309589577,-0.0359585854234065,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
7,0.42060000000000003,-0.8637601103522136,-0.33908817038772104,0.5019120448337355,0.21595675305913298,True,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
0,0.4208,-1.1264686601527982,-0.3707633768161502,-0.46591452759375496,-0.21394193863390834,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
1,0.4208,-1.1309259682437207,-0.3728384994209418,-0.48233539099985806,-0.24210568540911212,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
2,0.4208,-1.0282293597642391,-0.3664318454650935,-0.10399785055790849,-0.15515401360320136,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
3,0.4208,-0.9636611399884829,-0.367499419608304,0.13387350490711253,-0.16964322390996053,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
4,0.4208,-0.799039872723676,-0.3506285431428923,0.7403434388567585,0.059329797515588895,True,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
5,0.4208,-0.8578208121854506,-0.3672373788025927,0.5237926063599074,-0.16608678301351323,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
6,0.4208,-0.8820653288593574,-0.35762988572545623,0.43447504326392267,-0.03569304071404883,False,2.2,0.0393547964039963,0.016,0.02,0.3116666666666666,-0.35500000000000004
